0.0014248,0,0,0,0,0
0,0.1387,0,0,0.076704,0
0,0.25677,0,0,0.15338,0
0,0.35132,0,0,0.23005,0
0,0.42235,0,0,0.30673,0
0,0.46987,0,0,0.3834,0
0,0.49387,0,0,0.46008,0
0,0.49435,0,0,0.53677,0
0,0.47125,0,0,0.61358,0
0,0.42443,0,0,0.69053,0
0,0.35374,0,0,0.76765,0
0,0.25903,0,0,0.84495,0
0,0.14011,0,0,0.92243,0
0.0014036,0,0,0,1,0
0.0045324,0,0,0.076385,0,0
0.0041812,0.13435,0.0024373,0.07764,0.076307,0
0.0033581,0.25084,0.0077353,0.07845,0.15337,0
0.0028967,0.34493,0.014749,0.078462,0.23004,0
0.0028571,0.46482,0.028095,0.078669,0.38275,0
0.0028571,0.41593,0.021946,0.07875,0.30608,0
0.0028571,0.49056,0.032466,0.079219,0.45885,0
0.0028511,0,0,0.079667,1,0
0.0028571,0.49346,0.034586,0.079784,0.53504,0
0.0028571,0.47313,0.033804,0.079964,0.61196,0
0.0028571,0.42923,0.029832,0.080219,0.6888,0
0.0028571,0.26765,0.014315,0.08032,0.84283,0
0.0028571,0.36162,0.022954,0.080343,0.76524,0
0.0028571,0.14602,0.0057003,0.080692,0.92144,0
0.009838,0,0,0.15275,0,0
0.0088156,0.13169,0.0049546,0.15529,0.077435,0
0.0063206,0.24453,0.014467,0.15617,0.15438,0
0.0043456,0.33671,0.026403,0.15637,0.23056,0
0.0032563,0.40849,0.038671,0.15647,0.30686,0
0.0028571,0.45871,0.049283,0.1572,0.38279,0
0.0028571,0.48719,0.056718,0.158,0.45871,0
0.0028571,0.49351,0.06038,0.15928,0.53454,0
0.0028571,0.4777,0.0593,0.16018,0.61033,0
0.0028571,0.43822,0.052552,0.16054,0.68737,0
0.0028571,0.37382,0.040514,0.16055,0.76427,0
0.0028571,0,0,0.16075,1,0
0.0028571,0.28053,0.025262,0.16076,0.84267,0
0.0028571,0.15754,0.0099805,0.16093,0.92067,0
0.019628,0,0,0.22911,0,0
0.01776,0.12486,0.0072738,0.23194,0.078442,0
0.013187,0.23276,0.02096,0.23347,0.15548,0
0.008817,0.32313,0.037883,0.23353,0.23161,0
0.005687,0.39548,0.055503,0.23394,0.30767,0
0.0039209,0.44874,0.070576,0.23445,0.38368,0
0.0031434,0.4811,0.081606,0.23674,0.4589,0
0.0028571,0.49268,0.087037,0.23895,0.53424,0
0.0028571,0.48314,0.085713,0.24087,0.61031,0
0.0028571,0.30166,0.036819,0.241,0.84143,0
0.0028571,0.17398,0.014456,0.24111,0.92016,0
0.002857,0,0,0.2415,1,0
0.0028571,0.45067,0.076315,0.24185,0.68649,0
0.0028571,0.3917,0.05887,0.24199,0.76361,0
0.036248,0,0,0.30547,0,0
0.033134,0.11383,0.0092025,0.3084,0.078975,0
0.025358,0.21565,0.0269,0.31027,0.15644,0
0.011566,0.37729,0.072852,0.31052,0.30894,0
0.007499,0.43491,0.093045,0.3109,0.38539,0
0.017612,0.3038,0.049368,0.31104,0.233,0
0.0051674,0.47276,0.10814,0.31459,0.4606,0
0.0040093,0.49137,0.11618,0.31861,0.53515,0
0.0028571,0.19632,0.019468,0.32108,0.91963,0
0.0028575,0,0,0.32169,1,0
0.0028571,0.33008,0.049727,0.32214,0.84023,0
0.0035163,0.49112,0.11542,0.32312,0.60873,0
0.0029001,0.41721,0.079303,0.32315,0.76136,0
0.0031181,0.46864,0.10308,0.32471,0.68409,0
0.063932,0,0,0.38183,0,0
0.014575,0.41674,0.11662,0.38363,0.38578,0
0.059041,0.099658,0.01077,0.38476,0.079207,0
0.022609,0.35393,0.091493,0.38673,0.3115,0
0.046383,0.19463,0.032506,0.38693,0.15807,0
0.033178,0.28014,0.060997,0.38737,0.23584,0
0.010062,0.46362,0.13879,0.38999,0.4651,0
0.0033844,0.22481,0.024954,0.40119,0.91943,0
0.0033956,0,0,0.40135,1,0
0.0035197,0.36646,0.064029,0.40263,0.8387,0
0.0086074,0.48855,0.15252,0.40322,0.53179,0
0.0040716,0.45044,0.10274,0.40553,0.7582,0
0.0052484,0.49235,0.1343,0.40807,0.67895,0
0.0070191,0.50157,0.15182,0.40925,0.60273,0
0.017971,0.44611,0.16204,0.44714,0.45269,0
0.027589,0.39759,0.14525,0.45713,0.39318,0
0.10855,0,0,0.45819,0,0
0.10106,0.083358,0.012151,0.4608,0.079597,0
0.059712,0.25129,0.072331,0.46232,0.23892,0
0.081384,0.16903,0.037626,0.46273,0.15955,0
0.042571,0.3279,0.11344,0.46491,0.3199,0
0.0048554,0,0,0.48057,1,0
0.0049512,0.26288,0.031199,0.48165,0.91832,0
0.0056225,0.41206,0.079717,0.48365,0.83685,0
0.0075126,0.49068,0.12873,0.48673,0.75488,0
0.01113,0.5209,0.17159,0.49145,0.67231,0
0.016987,0.51051,0.19827,0.49689,0.58919,0
0.025697,0.46355,0.19852,0.49856,0.50124,0
0.048986,0.37907,0.18164,0.52843,0.40855,0
0.17759,0,0,0.53456,0,0
0.074584,0.29433,0.13414,0.5354,0.32408,0
