1.2901,0.29364,0,0.81144,0.040058,0
1.1979,0.44828,0,-0.14532,-0.12043,0
1.068,0.27425,0,0.75811,0.07552,0
1.1687,-0.13955,0,-0.11411,0.089151,0
1.1619,0.1905,0,1.5747,0.038923,0
1.1293,0.12638,0,1.6875,-0.018965,0
1.3236,-0.14781,0,-0.16518,-0.018666,0
1.297,0.16979,0,1.6095,0.017241,0
1.2745,0.16209,0,1.611,0.015295,0
1.2664,0.10563,0,1.4982,-0.026027,0
1.2454,0.15389,0,1.6223,0.011227,0
1.269,0.20814,0,1.4946,0.052627,0
1.2274,0.09615,0,1.4771,-0.029068,0
1.1712,0.1375,0,1.666,-0.001257,0
1.3346,0.21347,0,1.4251,0.048604,0
1.3317,0.18033,0,1.5601,0.025581,0
1.3222,0.14643,0,1.5771,-0.004658,0
1.3622,0.16546,0,1.5524,0.011844,0
1.2099,0.14627,0,1.6433,0.0063921,0
1.2362,0.20509,0,1.5084,0.045701,0
1.4068,0.16007,0,1.5409,0.0011234,0
1.3577,0.21743,0,1.3894,0.034797,0
1.1827,0.088997,0,1.4558,-0.035533,0
1.1243,0.1743,0,1.6784,0.028928,0
1.0813,0.16081,0,1.7816,0.0078051,0
1.2989,0.12064,0,1.5282,-0.020939,0
1.2005,0.19879,0,1.5368,0.03974,0
1.3576,0.1267,0,1.5158,-0.0098194,0
1.1199,0.22194,0,1.3598,0.057027,0
1.2782,0.25112,0,1.1914,0.060115,0
1.2375,0.25479,0,1.1489,0.044666,0
1.1369,0.079747,0,1.4087,-0.049763,0
1.0819,0.2036,0,1.5611,0.058074,0
1.0363,0.15354,0,1.8331,-0.0064284,0
1.0852,0.1152,0,1.6906,-0.039589,0
1.4534,0.15595,0,1.5539,-0.0061678,0
1.4024,0.21093,0,1.4222,0.0029703,0
1.3353,0.090007,0,1.3884,-0.032997,0
1.2449,0.049947,0,1.1525,-0.034536,0
1.2516,-0.046644,0,0.31108,0.0099842,0
1.302,0.054231,0,1.1777,-0.041656,0
1.4511,0.20549,0,1.4558,-0.026082,0
1.0392,0.10674,0,1.6767,-0.048014,0
1.5029,0.15425,0,1.5755,-0.0085137,0
1.6006,0.15043,0,1.6155,-0.0047734,0
1.6499,0.15003,0,1.625,-0.0029572,0
1.6999,0.15002,0,1.6324,-0.0018033,0
1.7499,0.15001,0,1.6399,-0.0011061,0
1.7999,0.15,0,1.6475,-0.00061956,0
1.8499,0.15,0,1.6546,-0.00023632,0
1.8999,0.15,0,1.6614,5.80E-05,0
1.9499,0.15,0,1.668,0.00027194,0
2.0499,0.15,0,1.6808,0.00053074,0
2.0999,0.15,0,1.687,0.00060456,0
2.1499,0.15,0,1.693,0.00065262,0
2.1998,0.15,0,1.6989,0.00068024,0
2.2498,0.14999,0,1.7047,0.00069157,0
2.2998,0.14999,0,1.7102,0.00068984,0
2.3497,0.14999,0,1.7156,0.00067738,0
1.4572,0.10935,0,1.4393,0.022715,0
0.99059,0.15041,0,1.8597,-0.0082782,0
0.94441,0.14976,0,1.8832,-0.0061251,0
0.89719,0.14978,0,1.9025,-0.0037612,0
0.84906,0.14992,0,1.9156,-0.0024148,0
0.80005,0.15001,0,1.9233,-0.0017791,0
0.75005,0.15,0,1.9279,-0.001458,0
0.70006,0.15,0,1.9306,-0.0012607,0
0.65007,0.15,0,1.9324,-0.0011075,0
0.60007,0.15,0,1.9336,-0.00098429,0
0.55008,0.15,0,1.9346,-0.00088357,0
0.50009,0.15,0,1.9355,-0.00080013,0
0.40012,0.15,0,1.9371,-0.00066797,0
0.35013,0.15,0,1.9379,-0.00061091,0
0.25018,0.15001,0,1.9397,-0.00049399,0
0.20022,0.15001,0,1.9407,-0.00042587,0
0.15026,0.15001,0,1.9417,-0.00034591,0
1.035,0.19845,0,1.6366,0.042894,0
1.0787,0.24163,0,1.1466,0.087527,0
1.1117,0.26489,0,0.91264,0.038237,0
1.4275,0.068984,0,1.2396,0.014834,0
1.3424,0.26981,0,1.0292,0.047742,0
1.3956,0.25941,0,1.1103,0.0090122,0
1.1938,0.044106,0,1.0933,-0.033485,0
1.3779,0.068559,0,1.2565,-0.029844,0
1.2438,0.30197,0,0.68466,0.00037957,0
1.2532,0.34402,0,0.30355,-0.054907,0
1.3598,0.028053,0,0.97836,-0.050767,0
1.2499,-0.09567,0,0.021033,0.04394,0
1.1538,-0.0087736,0,0.55868,0.01282,0
1.3463,0.31731,0,0.61769,0.05684,0
1.3923,0.30544,0,0.67623,0.04121,0
1.4042,0.0020995,0,0.74738,-0.057448,0
1.136,-0.14011,0,-0.11708,0.09828,0
1.1059,-0.018996,0,0.39473,0.047164,0
1.0973,0.024366,0,0.84565,-0.024505,0
1.148,0.3015,0,0.60706,-0.037895,0
1.0876,0.2979,0,0.56993,-0.0023418,0
0.99022,0.1986,0,1.653,0.033952,0
0.94424,0.19971,0,1.6694,0.025041,0
0.89765,0.20009,0,1.6847,0.015648,0
0.84929,0.20006,0,1.6965,0.0082595,0
0.80006,0.20002,0,1.703,0.0042167,0
0.75005,0.20001,0,1.7065,0.0021443,0
0.70006,0.2,0,1.7088,0.0010529,0
0.65006,0.2,0,1.7103,0.00049906,0
0.60006,0.2,0,1.7114,0.0002419,0
0.55007,0.2,0,1.7123,0.00014851,0
0.50008,0.2,0,1.7131,0.00014557,0
0.45009,0.2,0,1.7139,0.00019353,0
0.40009,0.2,0,1.7146,0.00027169,0
0.35011,0.2,0,1.7154,0.00036921,0
0.30012,0.2,0,1.7162,0.00047846,0
0.25014,0.2,0,1.7171,0.00059325,0
0.20017,0.2,0,1.7181,0.00071579,0
0.15021,0.2,0,1.7191,0.00086055,0
1.5054,0.10452,0,1.4441,0.025156,0
1.5529,0.10173,0,1.4626,0.010011,0
1.6011,0.10042,0,1.4756,0.0025209,0
1.6499,0.099978,0,1.4839,0.0023398,0
1.75,0.099998,0,1.5013,0.0047526,0
1.7999,0.1,0,1.5094,0.0053916,0
