0.50068,-0.053987,318.02,2.3994,0.50044,0
0.46884,0.15294,301.33,0.41115,0.49877,0
0.51417,0.20744,302.23,0.51436,0.59791,0
0.50147,-0.083731,318.55,2.1986,0.50005,0
0.5012,-0.098565,318.94,2.0998,0.5001,0
0.49969,-0.11285,319.48,2.0002,0.50008,0
0.49587,-0.12529,320.18,1.9019,0.4998,0
0.48996,-0.13499,321.07,1.8031,0.50019,0
0.47955,-0.14021,322.21,1.7056,0.50024,0
0.63732,-0.14754,320.53,1.5038,0.59998,0
0.42774,-0.049685,319.52,2.4007,0.40129,0
0.4635,-0.13971,323.66,1.6078,0.50027,0
0.241,-0.088516,328.86,1.5131,0.39986,0
0.43853,-0.13205,325.52,1.5096,0.49998,0
0.41939,-0.063276,319.85,2.2998,0.4013,0
0.40903,-0.076833,320.28,2.1999,0.4012,0
0.39569,-0.089578,320.84,2.101,0.40035,0
0.34032,-0.11477,323.52,1.8061,0.40013,0
0.28157,-0.10612,326.64,1.6111,0.40002,0
0.63336,-0.1487,319.4,1.6019,0.60054,0
0.62399,-0.14392,318.54,1.6997,0.60034,0
0.59815,-0.12242,317.35,1.8967,0.59999,0
0.58374,-0.10811,316.97,1.9964,0.59995,0
0.56965,-0.093047,316.7,2.0957,0.59992,0
0.54426,-0.06317,316.43,2.2962,0.59916,0
0.53391,-0.049038,316.38,2.3974,0.59915,0
0.45305,0.20808,303.35,0.51788,0.49892,0
0.41016,0.12848,301.97,0.41336,0.39979,0
0.4976,0.15334,300.88,0.40843,0.59766,0
0.57938,0.21353,303.14,0.61252,0.69874,0
0.63868,-0.13895,321.84,1.4074,0.60019,0
0.084119,-0.043614,330.62,1.5147,0.29978,0
0.43365,-0.036592,319.28,2.5006,0.40062,0
0.19105,-0.059529,331.7,1.4158,0.39972,0
0.40414,-0.11634,327.87,1.4124,0.49964,0
0.31863,-0.049022,321.09,2.2998,0.30141,0
0.30018,-0.059588,321.58,2.1999,0.3012,0
0.27809,-0.069113,322.19,2.1014,0.30047,0
0.25308,-0.077065,322.94,2.0029,0.30016,0
0.19425,-0.083462,325.03,1.8072,0.3,0
0.1604,-0.078769,326.47,1.7097,0.30001,0
0.12341,-0.066233,328.29,1.6121,0.29991,0
0.50531,-0.035099,314.86,2.3968,0.69913,0
0.49959,-0.039876,317.88,2.5001,0.5,0
0.36818,0.17073,304.77,0.52072,0.40041,0
0.54362,0.27694,305.23,0.61884,0.59864,0
0.33118,0.089792,302.88,0.41478,0.30063,0
0.48014,0.11088,300.51,0.30661,0.4989,0
0.48781,0.11142,300.33,0.30496,0.59857,0
0.80823,-0.10364,315.43,1.3036,0.70024,0
0.75494,-0.12639,314.97,1.4981,0.70036,0
0.72383,-0.1255,314.74,1.5966,0.70034,0
0.69145,-0.11931,314.57,1.6946,0.70031,0
0.65866,-0.10956,314.47,1.7932,0.70012,0
0.62679,-0.097677,314.43,1.8924,0.6998,0
0.5689,-0.07147,314.51,2.0931,0.69937,0
0.54436,-0.058613,314.6,2.1938,0.69914,0
0.52317,-0.046432,314.72,2.295,0.69887,0
